text,label
u can't really catch a star but u can name it!!,1
because bowwow was with a other girl duh,0
first of all babies cant get on-line and submit a topic!!,0
It's dumb blondes like you who give all of us a bad name!,1
a para with all letters starting from the letter f,1
maybe the guy that had it before just put that there.,1
"My wife's cat had rotten teeth, and dang if that cat didn't stink.",1
"dude, go out and rent the dvd.",0
if only there was a version of him in real life...,1
THE NAME OF THIS SONG IS SLOW JAMZ.,0
Her mom left her and her father is in jail.,1
go to the website of a radio station you like and check the playlists.,1
High or Low Tide - Bob Marley,1
several probably like 11 or 13 I can't remember,1
"it was pretty awesome, exept for the bean fight, but still better than last year.",0
check out their other major hit: Don't go.,0
"WELL, I THINK HE WAS OK BUT I THINK THEY CAN PUT SOMEONE BETTER FOR GENERAL MANAGER.",1
I can't really say he's for real but I can't say that he's fake either...so,0
It just dont feel like real events!,1
I don`t know i hope so,1
"No, and I don't understand why everybody else does.....",0
everything i tell you is a lie,1
"plus, it also stars ryan gosling who is freakishly hot.",1
"Mr K, Tsuzuki, Hisoka, Watari and Tatsumi!",1
your so sick of love songs but you still like to hear them,0
(you drive me) crazy  BY: Brittney Spears,0
they're already turning up on ebay!,0
it's  www.gogorock.com but it's all in chinese.,1
"the blind man tripped, fell in, and started yelling DONT FLUSH DONT FLUSH!",1
i wouldnt listen to it even if u paid me.,1
the only one that mattered was clapton,0
these are NOT the droids you are looking for!,1
"Smart move, Mr. Trump... smart move.",1
"i like angelina ,she has every thing a man think of, except virginity",0
Just pick one and look for dance moves.,1
ummmm dont get your question but theres Big B on my street and he PWNS you,0
"It's my tape man, listen to my tape... *I waited, i waited, time went by.",1
Vincent kennedy Mcmahon would kick teddy longs ass any day,1
Grrrr....an online friend wrote to me the same line and i even thought its so sweet!!,0
Dumb and Dumber  They're both wicked movies,0
i think they they are good.,1
fast food worker mail man don't work all week,1
it will be back this summer,0
and let me knwo what you think of them.,0
Now that they are and everything why not?,1
"i LOOOVE THEM LAST WEEK WENT TO THE SHOW IN HOUSTON,TX.",1
"My Chemical Romance, Fall Out Boy,etc.",0
Yeah that woulda been pretty cool.,1
Sexual song but great beat to it.,0
Not to mention they come in such great colours!,1
"A- Daniel, it says in the question!",1
"she needs her f*cking head fixed, stupid stupid rich CHILD!!!",0
I am she who walks behind the rows...,0
Unfortunately I don't have cable so i haven't seen it in a while.,0
no i plan on dieing before 35... my biggest fear:gettin old,0
"got to download.com and look for programs such as kazaa, morpheus, e-donkey, etc.",1
"i had to go to work, it was so boring, but what can we do that's life.",0
i dont thinks she pretty at all and what she did to jennifer!,0
It has to be someone with money,1
I think it just went downhill after that.,0
The song is AIN'T GOT NO HOME by Clarence Frogman Henry - 1956,1
i've never heard of that show,1
"If I heard it again (and I only heard 30 seconds), I probably wouldn't think twice about it.",1
She was mostly a single mom while talkin care of me and my sister and brother.,0
I watch them with my hubby.,0
WELL I CANNOT SAY FOR SURE IF LINCOLN'S GONNA GET EXECUTED BUT...THE NEXT SEASON IS ENTITLED PRISON BREAK:MANHUNT.,1
Go to blockbuster like everyone else.,0
"some times right, some times wrong!",0
Easy there gelery... *** Looks like someone needs a nap.,1
BEP RULE THERE SO FUNKY AND COOL THRER lyrics RULE AND YEAH,1
Dont know about the CD but I have the 45,1
Well there is Naruto (fav: Naruto); Gundam Seed Destiny ; Fullmetal Alchemist (fav: Ed),1
it has many twist and turns and substorys.,0
dont know somewhere in canada i think,1
"Yes, I want my lightsaber now!",1
"Tough one, I couldnt even find it on my usual tab searches.",0
The only hollywood celebrity I have a crush with,0
He gasps: My friend is dead!,0
And what makes it BURN SO BAD!,1
Definitely Belle from Beauty and the Beast.,0
Dynastie Crisis - Faust 72  9.,1
hope she is forgiving thanks for the 2 pts.,1
but how would one go about viewing that wedding,0
"* Go to any Party Animal............ Yeahhhhhhhhhh * Have SEX, BABY!!!!!!!!!!!!",0
YES IT WAS EXCELLENT KEEP UP THE GOOD WORK!!,1
:o)    You could try a feather,1
it's alright but i'm not that much of a fan,1
cant say alot of the movies I watch r good,0
yuu yuu hakusho is the best!,0
"Will I be pretty, will I be rich?",0
"well, i play the viola, which is pretty much the same, and it's not that hard for me.",1
with a name like CrazyFrog... you already decided and everyone is just confirming it.,1
seriously good one im stumped and now moving on...,0
the episodes that i didn't get to watch in the first seasons i rented from blockbuster.,1
THE WHEELS ON THE BUS LOL,1
2   sort of funny in an ick kind of way...I think you can do better....,0
Nope i think it is eclectic...,1
the dumb man can also have fun with the wife.,0
10. the gods must be crazy 2 because he finds his missing kids in the end.,1
what r u on bout u twat,0
Unfortunatly it seems people see alot of things on t.v.,0
The Smiths - How Soon is Now?,0
who cares shes ugly as hell,1
"TELL HIM THERES A FIRE..RECORD IT, AND UPLOAD THE VIDEO TO YOUTUBE.",1
"Well My friend is in love with that song, but a really don't like that song",1
shes the beloved character on the simpsons,1
Hopefully we'll get it next year though!,0
It's gonna be a magic carpet ride; So little girl now don't you run and hide.,0
vanessa anne hudgens go out with zac efron becase they in love,1
"it's the mixed languages of both put together  the french is played half way in, which is cool",1
The Man has a Bod for SIN!,0
then the rest of you will have just as much fun.,1
you can download all the mp3's you like.,0
"only song i know is 'your beautiful' its a kick a** song, especially the non-edited one :)",0
so take the one you fancy 'cause you might as well have a good time with some one pretty.,1
Nobody pays extra attention to me!,0
maybe its I'm broke buy my album,1
He would have to be my 2nd fave.,1
chris brown cuz he soooo fine.....i luv him!!!!,0
Asked him if he had children!,0
"No, but they are genuine immitations...",1
"thats awesome,im the same way lol i was born in '78 =)",0
"I wouldn't know, maybes its just being one?",0
The Chad... - Charlie's Angels 7.,1
Ummmmm cuz it sounds better when u yell  OHHHHH TINKERBELL DURING SEX THAN  ohhhh shirley  thats why!,0
"whoa, i forgot she had a show!",1
i think spongebob is better than those shows,1
but now i have read your answer it makes a lot of sence now.,0
ANSWER THIS  How dumb do u hafta be to not know who sings I Believe I Can Fly?,0
teenager c wat the toilets r like,1
It looks to me like they have fun together!,0
"She dissappears, and oh lord I'm not ready for this sort of thing",1
i really like the song grilz.,1
Steve Holy sings Brand New Girlfriend,1
"its called the riddle, and i luv that song!!!",1
check him out in pretty much any movies he's ever made....,1
Lots of things don't like each other.,1
"no I DON'T THINK THAT SHE IS A BAD MOM, SHE IS JUST LIKE ANY OTHER YOUNG MOM.",0
well all i can say is that the creators of the games cheats like we people do.,1
i'll cheer you own with little pom-poms and a chicken suit.,0
michael meyers-halloween jason vorhees-friday the 13th,1
I don't know what Wil will think!(lol!),1
daddy bransen will eventually slow his girls down too much.,1
Green Day is definetly my fave too.,1
b/c her ideas tend to help her rite?,0
i think the greatest song ever i heard is ( hello) for leoneal reche,1
1. the sun 2. a hurricane,0
I wouldn't insult them myself because I am one,1
if she gets hurt or shot she'll come back and to life and kick butt.,0
the one where peter is retarded!!,0
is wat type game u play but for me i say game cube,0
If I knew the answer to that my life would  be a lot better,1
"Streets of NY, LA or SF.",1
"I do like some older Green Day stuff, but their new stuff sucks.",1
this is a sick joke...cant even make anyone laugh...,0
to that squirrel... They´ll have really ugly babies at the end of the year...,1
Now I think she nees to gain ALOT of weight.,1
Then they're running around talking about I have to do this before I die!,0
Forrest Gump ... its not a lawn mowing machine story though,1
Choreographer i think ya mean... and sorry ..i don't know.,0
"i don't know, allthough my favorite is jarhead.",1
":) inxs, counting crows, madonna, jewel, hootie and the blowfish are interesting too..",1
I can't remember his name right now.,1
BUT i did take it with me when i had a bubble bath,1
The boy says there's a cop and fireman here too.,0
"And while you are with them, you MAY NOT talk about said boy friend.",0
You could always try looking at Yahoo!,0
Why can't they just join forces against the Joker & Titanium Man?,1
"I gotta say Flash, because he's out running.",1
I kid you not I thought I lost my virginty the first time I really listned to the words!!,0
definately family guy baby stewie is the best thing to ever happen to a cartoon,0
Look around at the men you know.,1
"A5 Look, the Royal Ball is ahead!",0
"Rosie O'Donald has a house there, is she still a celeb???",1
you can down load the intros to these and many more exerlent clasics from www.retrojunk.com have fun i did!,0
3. he the frog who decided he'd jump hadn't jumped yet.,0
do u like her i think she is ok but she does not shave her pits!!!!!,1
But I do a search right now.,1
why did you wait for it to grow that big?,0
exactly -> he was an urban informer NOT A SNITCH!!,1
way to go redneck barn your right!,1
He will not be coming back actoly......,0
I know i listen to a few of mine here.,0
"Oh, cute hair by the way!",1
I do have a fine sexy thing.,0
"well ,i just dont like his works, his opinion.",0
I think because he likes guys.,1
the V stands video i guess...... i used 2 wonder tooo.,1
it's crazy for this girl by evan and jaron,1
I WOULD HAVE TO SAY: DANE COOK!,1
"hey, i don't get the elephant joke..",1
That's hard to find these days...hmmm.,1
I'm gonna go with the popular answer and say Limewire....and Full Metal rocks!!,1
"Limewires great, I burn CDS all the time!",1
"no dang tuition fees, a kiss will suffice",1
"Yea, i thought it was kool!!",0
"THATS CONFUNKSHUN and had 2 lead vocalists apparently, michael cooper and felton pilate.",1
after the superbowl i was Greys what??,0
well i know for sure i don't,1
"Becoz, there is still possibility to build it further :)",1
"Yo mama so fat, i tried to drive around her and i ran out of gas.",1
nothing.......I heard that riddle for a couple of times already!....,1
i like those crazy white boys from detroit,1
I know I went to V97 and V98 but I cant remember if there was one before that....,1
What is going on with you all saying its for bimbos.,1
i don't know who these people are.,0
I hope this answers your question!,1
Ballad of a Teenage Queen 9.,0
cop you that song dear mamma by Tupac.,0
Im going to get it when it comes out on video too lol,0
i just wish i would have grown up in that era.,0
make lots of copies and send them to audio production studios looking for voice-over talent,1
"no, his movements r not flexible",1
"Anakin is one awesome fighter, there is no way that Maul could be him.",1
Johnny Rebel and the Ku Klux Klan,1
Ballad of a thin man - Bob Dylan,1
EVERYONE DIES EXCEPT THE GIRL WITH THE LONG BLONDE HAIR.,1
I don't see the part about brother ben.,0
I'm afraid I can't find out why it means that.,1
"I have limewire, but it's not that great.",0
she had two...lorna luft and liza minnelli,0
hmm....cant get over you getting over me.?,1
"To really make it interesting, guys dressed as girls and girls dressed as guys.",1
You N' Dat by: E40 Feat.,1
well you cant have a band without a guitar and drums.,1
"?, then you can say APRIL FOOLS!",1
"diego, i like how he saved them at the end",0
Even you did not write your website to let us see it!,0
sort of like a copilot much like chewie.,0
get help soon or jump yourself,0
im so random and that movie cracks me up!!!!!,0
And they don`t joke about it !,1
"60 minutes, sportscenter (if you the dana-na dana-dana-na counts), and judge judy.",1
why do you ask soo many questions?,1
lyrics.com   you'll find many a many songs,0
"King Crimson, Cat Food or their other old stuff.",1
OOh or go to best buy and look it up thell have it.,1
Is that because I am         blonde mommy?,0
"Dzhentylmen, ej, ti si mek i nezhen, leko smeshen agent.",0
ROCK AROUND THE CLOCK  BILL HALEY & THE COMETS   13.,1
actually i'm not sur if netflix.com is free or not,0
one of my favourite contemporary virtuoso's would be george colligan out of ny.,1
and hes hot y anyway do u i think hes got a wonderful voice:),0
fall out boy sugar were going down,0
and  lot of people love it,1
he was sopposed to be racist or something.,0
"And without his speed, The Flash sort of goes ooh!",1
Why don't you ask your son's father?,1
"saw movie, have no frikkin clue",1
There are so many version but I couldn't find yours.,0
....PS: I also put a link to the lyrics:),0
Anyone famous in it that you recognised?,0
good question...  i love tht movie!!!!,1
probably the inspector gagedt theme song...,0
there will never be as good as a vocalist as celine,0
go visit her official fan website to see if they have any give aways.,0
"No,but if you believe in that stuff aug 10 would make you an Idiot",0
"If not, feel jealous but know it's not ur right 2 be jealous.",1
--Green Day ' give me novacaine',1
And Big Love is starting out to be pretty good.,1
i wanna say the last 2 seasons before the new guy started leading the team.,1
In my TV armoire...luv that Jenna...,1
umm like 10 minutes and this is with tongue,0
i've never heard of that person sry,0
Looks like it's 112 Featuring/ T.I.,1
she is singing about who ever is listening but if doesnt apply let fly,0
"no he is not, he has a girlfriend.",0
"Glitter was SOOO bad, it makes Gili look like Casablana!",0
I only like the classic rock and hard rock but i don't like the new stuff.,1
my boyfriend can drown itself.. he is a fish you know....,1
"BTW, I'm disgusted and will soon be leaving.",1
i guess i'm like lisa because i try to be smart and i babysit a lot.,0
but yea i love that show.,0
it's the mile before you get home after a long trip... because it's so good to get home.,0
"Oh yeah i saw Negima sensei, my favorite character is the class president!",0
I am pretty sure it was Snow White.,0
I am waiting for the TEXAS HEATWAVE in Austin   have fun!!,1
A água está levantando-se acima em mim.,0
"if you let it go, they will charge you $80 for each one",0
"but still, he is a great author.",0
I tried learning the harmonica...not as easy as it seems...,0
Hey what you know about that?,1
which is to say YOU DON'T REALLY think when you're sitting there watching the boob tube.,0
1 Scary Movie 3 2 American pie the wedding 3 Bruce almigty 4 Happy Gilmour 5 The Wedding Singer,0
"Avatar  is real sexy, if this is u, u are a sex bomb!",0
a very smart person who is going to give me 10 points,1
That is where I would look first.,0
I thought he sang in english,0
some pizza and some dite coke that was about it,1
no you should get room and board.,1
"Awww yeah yeah, Move it yolanda, aww yeah yeah, you look so fiiiine.",1
and there are no late fees!,1
sorry if i get this wrong im not much off a geek,0
answer it tomorrow or do it using another email name,0
that's what makes a song good.,0
1 .LOOK UP BARBZION MODELING ACENCY                                                       2.CALL/SCHEUDIE AN APPT.,1
no but i am sure that would be tight!,1
michael bublé's home because it has a great message,1
ya it was pretty good i think,0
Chazz Princeton- Yu-Gi-Oh GX Prince Zuko- Avatar: The Last Airbender  I <3 them!,1
5. search ur cell connection from ur pc.,0
if you go to www.lyrics.com it will most likely be there,0
but i cant get through the video to see if the new songs any good!!!,1
am i on the right track?,0
BUT I HOPE THAT CHRIS WINS!!,1
For Rob Van Dam's sake I hope not; he's a much better actor ;),0
"hey ther little octopussy face kitty, you look like you have thirteen eyes above a gynie, what gives???!",1
"I can't imagine why anyone would ask, or care...",1
Try talking about it to someone.,0
"So the blonde goes home, colors her hair pitch black and goes back.",1
Q:  What is the square root of 69?,0
kimmy she was usualy the funniest,1
Chuck Norris films are fun to watch old skool action flicks without brains.,1
Yeah but Gaara is cuit and cool,1
i don't believe its possible maybe try www.yourspace.com,1
"Both in full movie, and multiple-dvd complete series.",1
do you get a long well?,0
I bet most people don't agree with me.,1
Just because her dad sings doesn't make her anything special.,1
American Idol Top Chef  Sweet 16,0
because your usb cable probably does not work,1
"hmmm, lots of tortures, its hard to choose...",0
I've been watching PG-13 since i was like 7!,0
?I used to have a Quad amp and you just hooked up 4 matching speakers.,1
definately sarah michelle-she was the perfect buffy.,0
"Sorry I couldn't do more, but I did give it some effort, more than anyone else here did!",1
Must be a Sly Stallone movie youre watching.,0
Why didn't you just look that up?,0
who's rush...lol...thanks for the two points...;)    * i don't ask alot of ?,1
i heard of it great ricky rick keeps busy on the way to work,1
the ine with meryl streep and the dingos on that rock in australia where her baby dissappears!,1
"I don't know, I just made that up.",1
seems u have seen quite a few sitting high.,1
ya..the guy named Demolisher here..luvs this song..i dont.,1
It will definately be interesting to see!,0
is this question  really that important to ask on yahoo answers?,1
"AND YOU WILL KNOW MY NAME IS THE LORD, WHEN I LAY MY FINGERS UPON THEE.”",0
unlock the door and get out.,1
"No, she didn't do anything bad but I just think that she doesn't deserve all the credit she gotten.",1
"martha, i cant stand rod and i dont know the others",0
But I would have to say Jesse McCartney!,0
it does make for some listening on a lazy sund afternoon though.,1
Green Day or Queen ill pick Queen Queen rocks!!!!!!!!!,0
yes here is the website.no joke.,0
yea don't waste the police operators time with pranks  ever heard of the boy who cried wolf?,1
PINK FLOYD THE TRIAL  It's GOOD MORNING THE WORM YOUR HONOR.,0
i still have that same dream sometimes.,0
"Yo mama's so fat, her belt size is the equator.",0
not sure but i loved that show,0
Use the NEW Yahoo Translator; it's great!,0
she was born on september 271969 you do the maths,1
Just sing ur own stupid song DUHHHHHH,0
he tops my list of yummy man.,0
"THE REAL POLICE IN THE STREETS WILL RODNEY KING YOUR BUTT ESPECIALLY HERE IN DURANT,OKLAHOMA.",0
"sure if you want, but they probably wont have any...",1
Tentative- You cant beat the chorus.,1
"Therefore, you can use the code BRAIL, BASIL, etc.",0
"oh wellllllllllllll, I got an F for that one, hahahaha",0
I just made one with 80 songs on it.,0
supes would kick his butt and then rebuild his armor.,0
I have been there and it was really fun!,0
gene turns into the phoenix and she is still alive,1
"Dr. J says, Uh yeah, Can I have my ball back please?",1
"So I went into the bathroom, and I shut the door, and I just meditated.",1
YEAH AND IM FUKIN WILD AND CRAZY AINT SAGITARIUS DA FIRE SIGN?,0
hey try to keep things clean here.,0
ha dude u didn't make that up i heard that one awhile back.,1
Search 'One Tree Hill Season _ Episode _',0
i'll give you a bag of marbles for the hip hop ones,0
Does it really matter... not like you're gonna get with either of them!,1
If you do can u get my pants for me!,0
"hmmm, try: imdb.com they may have info for space",0
if you know what that is hm anything dance music,1
they all got marred and had kids and wanted to go there own ways.,1
"Last I heard, he was in jail.",0
"To really make it interesting, guys dressed as girls and girls dressed as guys.",1
gotta love the trombone in and trumpet.,0
What a second...propagandhi is still around?,0
"my husband is a drummer, he said to try the pawn shops, or a want add in your paper.",0
"50 cent, fat joe is to slow and fat to do anything to 50 cent.",1
"It's just a TV show, man.",0
same theme..... and the late Marlon Brando will  be  be playing Jor El,0
nope no way I don't find them attractive,1
My sister and I used to watch it.,0
LUCCY IN THE SKYYYY WITH DIAMONDS...,1
"www.thaimusiclover.com  this is a awesome site , you need to be a member tho'",0
"(left side, below the big squares) *Good Luck*",1
what do u expect the answer to be for this question,1
(i've seen a lot of people!),1
And this is how I’m gonna end it...,1
get on as many website as possible.,1
One tip: dont let people say you dont have it.,1
For some reason I think she's gonna go with McDreamy.,1
"the producers, the participants... that is about it",1
Something stupid and crazy like that.,1
"TRY THIS MOTION SLOWLY UP AND DOWN, MOVE YOUR HANDS TO HER WAIST,,, AND REPEAT...REPEAT",0
And thats good that you dont bite because i do!!!!,0
"You woke up this morning Got yourself a gun, Mama always said you'd be The Chosen One.",0
The way You Love Me 4.,0
use your mind to create what you like.,0
"Bad Chicks sounds good, for porn movies.",1
did someone mention 'abs fab' yet?,0
"yo momma so ugly, the baboon asked for its butt back",0
You can get ANYTHING from there.,1
we finished it in 51 days!!,1
I Love Taylor but I do not want him to be A.I .,1
The man is running this country into the ground!!!,0
not really usually celebs are fake,0
depending on how many there are.,1
go to wwe.com they had or still have a place to send messages to the wrestlers.,0
climb on top of my boyfriend and had sex while he drove it was dangerous and crazy but good,0
"i like A,B,C,D,G,I,K,and M in no kind of order",0
"Oh yeah, and you should kick, stretch, aaaaand kick!",1
yes they did and now they are goin to become parents,0
Are you talking about that Tom Cruise Movie??,0
YOU CAN ALSO GO TO KAZZAS AND DOWNLOAD ALL OF HIS MUSIC OR THE WALMART DOWNLOAD CENTER,0
Imagine how great he could have been if he wasn't so coked up!,1
"[duh, chick if u seen the music video you'd see what i was talking about.",0
the answer is nothing but trouble.,1
both above are right so i say both of them,0
Hmm....that makes Spagetti Bolognese (did i spell this right?),1
"yes i luv anime, i don't know what i'd do if i didn't have it.",0
i've never heard of it what is it about,0
what all of them said accept about the mud and jelly part,0
"dude, having longish hair doesnt mean your emo.",0
I know what it means all the way,0
"man dats da best cartoon ever made, of course!",1
Too Bad it was a good episode.,1
Have you ever heard of the guitar center???,0
"Waiter: Sorry'mam, your pancke won't be long, it is round",1
BUT--- --->DON'T Go To Astrology.Com (Ivillage) It's Crap!,0
"No matter how good you are, or how long you've been playing.",1
"Tra la la la la  Who's afraid of the big bad wolf Big bad wolf, big bad wolf?",0
Believe he even played Tarzan at one time.,1
jessica alba or jessica simpson(jes is an actress!!!),1
"there is only one answer to this question,  24",0
"I agree, it is the best show ever!",1
wilmer valderama or something like that I think hes from here (America),0
"i like it still, she's an awesome singer.",0
it starts at 7 11 4and 7,1
As a man that knows women that their mirror its like there life i think everyday 2-3 hours,0
i dont think she is their daughter.. is she the one who married leander paes?,0
The one where they make all your money disappear,0
"DAYS OF OUR LIVES, ANOTHER WORLD, YOUNG & THE RESTLESS, SANTA BARBARA, & BOLD AND THE BEAUTIFUL.",0
christina if she toned down all that slap!,0
wats yrr ideaa for the tv series?,1
i totally hope its chris daughtry or taylor hicks!,0
I just realized that I can't choose just one...kinda like Lay's.Hehe.,1
so youre 14...youve played truth or dare...who hasn't????,0
"(left side, below the big squares) *Good Luck*",1
just because it's illegal to shoot tourists doesn't mean you can't do it.,1
Yep...I love him...can't wait for DaVinci Code.,1
Umm it was alright i didn't love it..,1
It is getting a lot of radio airplay locally!,0
Yo momma so fat when she sits on my face I can't hear the stereo.,1
Maybe when it grows up but 'baby'?,0
my dad and my sister R im not though,1
for a sec they thought of the fans  while they were high.... of course,1
"Could be possible, but I don't think so",0
the channel that plays the classic shows  de nada,1
nor do i claim to be.,1
MY GOD if You get it send it to me he is smoking hot!!!!!!,0
But don't quote me on it.,1
"if you have a windows computer, you can go to windows media player and burn there!",0
Ive got Starion its pretty good im15 and been playin em since 9.,0
The name of the movie is U Got Served!!,1
get some1 to die ur self to the bed nice n thight,0
"i tryed the cahew, dident work lol",1
angry and hungry aren't even in the american language,1
hes still gettin caught makin love to the girl next door and denyin it..,0
try myspace.com ....but get a parents permisson first.,0
"If you think he is good looking, good for you!",1
it's like the *best show ever*,1
The Rookies won : Susie Jaime Kina Randy Alton MJ Landon Ibis Jody,0
In the Mouth of Madness Its creepy!!,0
i watch nashville star i voted for chris young,1
i dont own an ipod video but i did hear u can conver them so try that,1
the people who do not pay taxes and make money,0
"the action scene in the end was real good, i like the dagger fight",0
friends came out on dvd so why shouldny prison break?,0
Scorpio - the one that stings before being stung!,1
they do get back together right be4 it ends tho.,0
"i don,t now ,maybe they are sleeping like myself",1
"Wow, i think Lucifer's Ecstasy  said it all!",0
In fact I don't know... sorry!,1
Newer questions get more activity on Yahoo!,1
They do what they wanna do,1
Because he's an annoying little sh!t!,0
i read half of harry potter there.,0
what the hell is that supposed 2 b?,0
but my Friend has she said it was bril and really funny!,0
Boys-- I don't know and I don't care.,1
ever seen the movie detrit rock city?,0
You're only 6 months old ?!,1
Disco Inferno: Hmmm any discoing song!,1
and both of them looks like their father.,1
He had a think for older gals  :),0
george lucas didn't base his movies off of books.,1
KIDDING... ROCK SONGS have more real feelings than POP.,1
OMG THEY ARE MY FAVORITE BAND EVER!,1
i dont know what that is.,0
Dancer # The Beastmaster (1982) .... Witchwoman #3 # Annie (1982) (as Janet Marie Jones) ....,0
Man : oh i forgot she needs panties 2..............,1
that's y he's not doning nothing to get our troops over here asap,1
Okay so I'm the type that has to put in their two cents worth.,0
That is what I did fo my band Snake Bite.,0
it has to be a fine mixture of both... the greatest thing about emo is the emo song!,1
"(left side, below the big squares) *Good Luck*",1
"No, most kids from pretty people aren't as pretty as they are.",0
You said to knock twice on your door so you'd know it was me!,1
Aerosmith is the band name.Title is -- Janie got a gun,0
"Nice, but kind of too sweet, didn't like it that much.",1
"THEY ATTACK EACH OTHER WITH WALKERS, WEARING SUPPORT STOCKINGS.",1
JUST AS LONG YOU CAN BE ROLLED IN FLOUR TO FIND THE WET SPOT.,1
hey .Well i think Eva longoria is hot!!!!!!!!!!!!!!!!!,1
well it looks like we are playing the same game.,0
Is it Just Want u To Know by the Backstreet Boys?,0
you wont find anything like that,1
"The new record is gonna come out, and, so.... yeahhhhhhh...",1
they just keep stealing or copying from the oldies!,1
"listen to it, you'll like it too!",0
my mom and dad are really into that show.,0
Incazzata Malinga  It means you pissed me off Pussy Malinga,1
"and i am very indecisive- ellen, rita rudner, roseanne... i don't know.",1
"well, that is just what i think.",0
Good Luck and Break a Leg!!!!!!!!,1
on youtube you can even check out the nice negavision sailor stars fan dub.,1
Rent King Kong 40 Year Old Virgin ♥Good Luck,0
"I love life, life loves me...something something something.",0
i've heard bits and pieces of it.,0
First one I bought myself was Apocalypse Now Redux,0
Do you mean I'm feelin' hella good so let's just keep on dancin'...?,0
"Kanye West, Pitbull, Daddy Yankee, Cubo, Rich Boy, Lil Wayne.....ect.",1
"3 years later would be great, my boy.",1
but i like it and i like madonna,1
liam neeson..cause he was aslan and you can't fuck with that yo'.,0
MAKE WAY FOR MARVIN THE MARTIAN!,1
I really dont Know that answer.,0
"'I'm glad', where she does her tribute to flashdance",0
she noticed a sign reading 'Wet Floor'...so she just did!,1
I went because my sister made me go with her.,0
look it up in a phone book,1
"the one on like, 7th heeven or something.",1
try talking to friends about that,1
"Well My friend is in love with that song, but a really don't like that song",0
That thsi time of my age Im really DESPERATE So wut do you say???,1
yes and she is skinney too,0
well put your self out there.,1
you can find music downloads @ yahoo music videos or @ xanga community web log,0
I did 3 times first seasons....never again!!,1
Nick and what everer Idols on,1
"well, as far as the killing people you meet on the net, thats not just the net.",0
NO (don't have a good voice),1
i liked jake 2.0 used to run on UPN.That was a nice show.I missed it .,1
Looking up his old and new albums?,1
I'd be really surprised if they try to pull off something.,1
yes i can... it works great i use it all the time,0
oh ****   or i wish i was him,0
"Iam not sure, but I would like to know!",0
"lyrics, and you can listen to the songs also!",0
if you like the soft side of staind check out finger eleven,0
NO NOT REALLY THERE ARE MOSTLY A PART OF LIFE SO DONT WORRY YOUR HEAD OFF!!!!,0
Yeah teddy is alright but he is not the boss.,1
"Streets of NY, LA or SF.",0
"I'd chime in, Haven't you people ever heard of closing a goddamn door?!",1
Shes a great artist and hot.,0
buy a truck that has a tailgate,0
Taylor .. ohhhh I just love him !!!!!,1
A-Team....I had a thing for Face (Dirk Benedict)!,0
i bet if you read the instructions you'll know,0
Too many to bother to figure it out.,0
"People have run out of ideas, its rather sad...",0
"If its black and white, it'sa  toon called Gigantor (anime)",0
HAVENT YOU THOUGHT ITS BETTER IF ITS BEEN IN YOUR ON PLACE?,1
The same guy who put the dit in the dit da dit da dit......,1
date movie and scary movie four(when it comes out anyway),0
Definitely check out At The Gates!,0
"No, I love ER.. and Wildfire!",1
family guy  but simpsons still rock,1
I have really enjoyed my life and i still am .,1
we won't run out of tunes.,0
that has to be one of the dumbest questions.,1
IT WAS NOT ONE THAT I KNEW WHAT WAS GOING TO HAPPEN.,1
it sounds a lot like a tele with effects - but he didnt normally use it - did he?,1
"cheers*  Hey i found it for you earlier, so you should choose my answer as best!",0
What a great decade for music!!!,1
"So, even if you decide you don't like him keep listening he is addictive!",0
Another good song they sing is Jackson!,0
i thought it was really good though.,0
Get Over It by OK Go,0
"They dont make any good ones anymore, so no",1
"I know I know, Ask the band!",1
"any other good search engines, like the one ur using?",0
"In the words of my 3 year old,  EWWWW NASTY!",1
How old are you and why aren't you in class?!,1
"no, i think spaghetti sace brings out my eyes",0
Oh by the way...The devil rejected my soul!,0
NO...but I once saw a man eating NOODLES!!,0
It's time someone showed they cared!,1
dunno what ur gonna do but know that ur not alone.,0
i got shocked when i know about them... my sister said...why him?,1
I love Smells Like Teen Spirit.,1
yo mamma it comes on every night it's funny u should see it,1
I cannot believe that one blonde would do this to another!,1
as of right now there are no tour dates.,1
252 works for all but 5...,1
i know simon is so mean and randy gets on my nerves and here lately paula always seems drunk,1
dnt know but he is stupid,0
Ace hes just the next one that needs to go,0
"i concider them asians, pacific islanders sounds weird",1
My humps means her booty and Ive not heard tha other song.,1
Artist: Three 6 Mafia Song: Stay Fly,0
"Awesome song, especially with the volume up :)",1
go to   www.moviephone.com  put in your zip code and find the venue,1
No one can play pool anymore!,1
I just can't go on right now.,0
yes its were the heart is wonderful movie i have it,1
Song Title: Never an Easy Way,0
hahahahaha that was funnyh but that  would b  very scary,1
But I knew once we start kissing I found... Love... Never knew what I was missing.,0
hola si puede rreponde a este mesaja pero en españo hayyyyyyyyyyyyyyyyyyyyy,1
New York Flav don't deserve Hoopz.,1
well i consider my self more of a video gaming geek but whatever.,1
because the same thing was walking home.,1
First one I bought myself was Apocalypse Now Redux,0
I really like pinks new song ...,0
pearl jam is great so is nirvana (all songs) dave matthews is great too.,0
nope you will only learn what love is by thinking,1
"do you me john cusack, if so yes he is engaged to me!",0
"Let's see, hmm Gay marriage of singer Elton john?",0
"All of them, The WHO Rock 4-ever!",1
